spec_id,show,column,inverse,DDF_unit,parametertype_id,DDF_target_value,param_name,DDF_type,color,operator,value,linker,operator2,value2,regex_filter,text,translations
2002,1,0,0,,11235,overwritten to okay,3-MCPD/2-MCPD glycidyl ester,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,11236,overwritten to okay,"3-MCPD, total (free and ester)",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,12004,overwritten to okay,"MCPD,2-, total",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,12005,overwritten to okay,"Glycidyl esters, sub-parameters",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,5371,overwritten to okay,"Ethylene oxide, QuEChERS",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,5372,overwritten to okay,"Ethylene oxide, free",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,5373,overwritten to okay,2-chloro-ethanol,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,5374,overwritten to okay,"Ethylene oxide, total",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,5545,overwritten to okay,"Arsenic, inorganic_38852",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,11182,overwritten to okay,Chloroethoxyfos,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,11271,overwritten to okay,Captan metabolite tetrahydrophthalimide (THPI),OK,orange,!=,"""""",,,,,,
2002,1,0,0,,11412,overwritten to okay,Phthalimide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10499,overwritten to okay,"1,4-Dimethylnaphthalene",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10505,overwritten to okay,Bendiocarb,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10510,overwritten to okay,Acephate,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10511,overwritten to okay,Benodanil,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10512,overwritten to okay,Acetamiprid,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10518,overwritten to okay,Aclonifen,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10523,overwritten to okay,Aldicarb,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10526,overwritten to okay,Benzalkonium chloride - C14,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10529,overwritten to okay,Benzalkonium chloride - C16,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10530,overwritten to okay,Allethrin,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10534,overwritten to okay,Amidithione,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10535,overwritten to okay,Benzalkonium chloride - C8,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10541,overwritten to okay,Amitraz,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10546,overwritten to okay,Atrazine,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10554,overwritten to okay,Bixafen,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10555,overwritten to okay,Azinphos-methyl,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10556,overwritten to okay,Boscalid,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10568,overwritten to okay,Chlorobromuron,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10573,overwritten to okay,"Chlordane, oxy-",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10576,overwritten to okay,Bromuconazole,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10578,overwritten to okay,Chlorodimeform,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10596,overwritten to okay,Cadusafos,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10615,overwritten to okay,Chlorothiophos,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10623,overwritten to okay,Cinosulfuron,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10633,overwritten to okay,Climbazole,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10638,overwritten to okay,Cloquintocet-Mexyl,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10650,overwritten to okay,Cyanofenphos,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10654,overwritten to okay,Cyantraniliprole,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10661,overwritten to okay,Cyenopygraphs,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10662,overwritten to okay,Diclobutrazol,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10663,overwritten to okay,Cyflufenamide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10674,overwritten to okay,Cyproconazole,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10680,overwritten to okay,"DDD-o,p",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10686,overwritten to okay,"DDE-p,p",OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10688,overwritten to okay,Difenacoum,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10699,overwritten to okay,Diflubenzuron,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10706,overwritten to okay,Dimethenamide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10708,overwritten to okay,Dimethoate,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10709,overwritten to okay,Etaconazole,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10710,overwritten to okay,Dimethomorphs,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10717,overwritten to okay,Ethirimol,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10719,overwritten to okay,Ethofumesate,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10726,overwritten to okay,Ethoxyquin dimer,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10727,overwritten to okay,Diniconazole,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10728,overwritten to okay,Etofenprox,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10729,overwritten to okay,Dinitramine,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10731,overwritten to okay,Dinocap,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10735,overwritten to okay,Dioxabenzophos,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10739,overwritten to okay,Dioxathion,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10754,overwritten to okay,Diuron,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10757,overwritten to okay,Fenbutatin oxide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10758,overwritten to okay,Dodin,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10763,overwritten to okay,Fenfluthrin,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10765,overwritten to okay,Fenhexamide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10766,overwritten to okay,Emamectin benzoate B1a,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10775,overwritten to okay,Fenoxaprop-P-Ethyl,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10776,overwritten to okay,Flumioxazine,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10781,overwritten to okay,Fenpicoxamide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10784,overwritten to okay,Fluorodifen,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10799,overwritten to okay,Flurochloridone,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10800,overwritten to okay,Fenthion oxon,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10801,overwritten to okay,Fluroxypyr-1-methylheptyl,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10804,overwritten to okay,Fenthion oxon sulfoxide,OK,orange,!=,"""""",,,,,,
2002,1,0,0,,10816,overwritten to okay,Folpet,OK,orange,!=,"""""",,,,,,
